time	xEuler		xAnalytic	Difference
0.0	1.0		1.0		0.0
0.02	1.0004		1.00020002	0.000199979998666
0.04	1.00120032	1.00080032009	0.00039999991465
0.06	1.00240176038	1.00180162097	0.000600139411562
0.08	1.0040056032	1.00320512547	0.000800477734909
0.1	1.00601361441	1.00501252086	0.00100109354761
0.12	1.00842804708	1.00722598232	0.00120206476146
0.14	1.01125164561	1.00984817725	0.00140346836301
0.16	1.01448765088	1.01288227065	0.0016053802327
0.18	1.01813980642	1.01633193147	0.00180787495544
0.2	1.02221236565	1.02020134003	0.00201102562148
0.22	1.02671010006	1.02449519644	0.00221490361572
0.24	1.03163830854	1.02921873014	0.00241957839401
0.26	1.03700282774	1.0343777105	0.00262511724468
0.28	1.04281004358	1.03997845854	0.00283158503343
0.3	1.04906690384	1.04602785991	0.00303904392986
0.32	1.05578093202	1.05253337891	0.00324755311342
0.34	1.06296024236	1.0595030739	0.00345716845687
0.36	1.07061355611	1.06694561392	0.00366794218483
0.38	1.07875021913	1.07487029663	0.00387992250514
0.4	1.08738022089	1.08328706767	0.0040931532104
0.42	1.09651421474	1.09220654149	0.00430767324698
0.44	1.10616353983	1.10164002358	0.00452351624849
0.46	1.1163402444	1.11159953437	0.00474071003078
0.48	1.12705711074	1.1220978347	0.00495927604475
0.5	1.13832768185	1.13314845307	0.00517922878378
0.52	1.15016628974	1.1447657146	0.0054005751414
0.54	1.16258808567	1.15696477196	0.00562331371549
0.56	1.17560907223	1.16976163818	0.00584743405409
0.58	1.18924613747	1.18317322163	0.0060729158382
0.6	1.20351709112	1.19721736312	0.00629972799626
0.62	1.21844070305	1.2119128753	0.00652782774462
0.64	1.23403674405	1.2272795845	0.0067571595479
0.66	1.25032602907	1.24333837508	0.00698765399275
0.68	1.26733046306	1.2601112365	0.00721922656771
0.7	1.28507308955	1.2776213132	0.00745177634171
0.72	1.30357814204	1.2958929575	0.00768518453264
0.74	1.32287109854	1.31495178558	0.00791931295738
0.76	1.34297873924	1.33482473688	0.00815400235312
0.78	1.36392920757	1.35554013701	0.00838907055998
0.8	1.38575207489	1.37712776434	0.00862431055319
0.82	1.40847840892	1.3996189206	0.00885948831279
0.84	1.43214084619	1.42304650567	0.0090943405175
0.86	1.45677366874	1.44744509669	0.00932857204841
0.88	1.48241288531	1.47285103202	0.00956185328693
0.9	1.50909631725	1.49930250006	0.00979381719025
0.92	1.53686368948	1.52683963336	0.010024056126
0.94	1.56575672685	1.5555046084	0.0102521184464
0.96	1.595819256	1.58534175122	0.0104775047808
0.98	1.62709731342	1.6163976494	0.0106996640228
1.0	1.65963925969	1.6487212707	0.010917988988
1.02	1.69349590059	1.68236408887	0.0111318117142
1.04	1.72872061532	1.71738021694	0.0113403983747
1.06	1.76536949236	1.75382654859	0.0115429437742
1.08	1.8035014734	1.79176290801	0.0117385653906
1.1	1.84317850581	1.83125220889	0.0119262969267
1.12	1.88446570434	1.87236062301	0.0121050813316
1.14	1.9274315224	1.91515775916	0.0122737632454
1.16	1.97214793372	1.9597168529	0.0124310808225
1.18	2.01869062496	2.00611496808	0.0125756568796
1.2	2.06713919996	2.05443321064	0.0127059893124
1.22	2.11757739644	2.10475695571	0.0128204407209
1.24	2.17009331587	2.15717608869	0.0129172271765
1.26	2.22477966743	2.21178526137	0.0129944060588
1.28	2.28173402691	2.26868416403	0.0130498628841
1.3	2.34105911161	2.32797781457	0.0130812970422
1.32	2.40286307216	2.38977686581	0.0130862063471
1.34	2.46725980249	2.45419793219	0.0130618703035
1.36	2.53436926912	2.52136393714	0.0130053319806
1.38	2.60431786095	2.59140448258	0.0129133783734
1.4	2.67723876105	2.66445624193	0.0127825191256
1.42	2.75327234187	2.7406633784	0.0126089634729
1.44	2.83256658531	2.82017799006	0.012388595257
1.46	2.91527752961	2.90316058376	0.012116945843
1.48	3.00156974448	2.98978057972	0.0117891647646
1.5	3.09161683682	3.08021684892	0.0113999878987
1.52	3.18560198866	3.1746582857	0.0109437029602
1.54	3.28371852991	3.27330441782	0.0104141120845
1.56	3.38617054804	3.37636605679	0.00980449124852
1.58	3.49317353736	3.4840659911	0.00910754625483
1.6	3.60495509055	3.59663972557	0.00831536498391
1.62	3.72175563549	3.7143362699	0.00741936558883
1.64	3.84382922033	3.83741898005	0.00641024028066
1.66	3.97144435045	3.96616645613	0.00527789432014
1.68	4.10488488062	4.10087350082	0.00401137979714
1.7	4.24445096656	4.24185214282	0.00259882374176
1.72	4.39046007981	4.38943272974	0.00102735007009
1.74	4.54324809059	4.54396509577	0.00071700517741
1.76	4.70317042338	4.70581980927	0.00264938589553
1.78	4.87060329045	4.87538950637	0.00478621591648
1.8	5.04594500891	5.05309031656	0.00714530765725
1.82	5.22961740723	5.23936338741	0.00974598017899
1.84	5.42206732782	5.43467651531	0.012609187495
1.86	5.62376823241	5.63952589045	0.0157576580405
1.88	5.83522191795	5.85443796425	0.0192160463011
1.9	6.05696035083	6.07997144852	0.0230110976878
1.92	6.2895476283	6.31671945615	0.0271718278484
1.94	6.53358207628	6.56531179399	0.0317297177112
1.96	6.78969849367	6.82641741936	0.0367189256821
1.98	7.05857055402	7.10074707257	0.0421765185433
2.0	7.34091337618	7.38905609893	0.0481427227474
