4.725	0.186769	7.52607e-05
4.75	0.181606	6.7564e-05
4.775	0.181069	6.06131e-05
4.8	0.174854	5.43404e-05
4.825	0.169126	4.86837e-05
4.85	0.166965	4.35863e-05
4.875	0.165597	3.89962e-05
4.9	0.165717	3.48658e-05
4.925	0.15971	3.11518e-05
4.95	0.151301	2.78146e-05
4.975	0.152039	2.48181e-05
5	0.151531	2.21295e-05
5.025	0.148888	1.97188e-05
5.05	0.141301	1.75589e-05
5.075	0.140335	1.56251e-05
5.1	0.13802	1.38948e-05
5.125	0.142407	1.23479e-05
5.15	0.137242	1.09658e-05
5.175	0.131839	9.73183e-06
5.2	0.129339	8.63093e-06
5.225	0.125043	7.64944e-06
5.25	0.127127	6.77502e-06
5.275	0.129982	5.99653e-06
5.3	0.126904	5.30394e-06
5.325	0.12985	4.6882e-06
5.35	0.132364	4.14117e-06
5.375	0.138642	3.65553e-06
5.4	0.137025	3.22468e-06
5.425	0.136765	2.84271e-06
5.45	0.138904	2.50432e-06
5.475	0.142626	2.20474e-06
5.5	0.141019	1.9397e-06
5.525	0.133325	1.70538e-06
5.55	0.132797	1.49838e-06
5.575	0.12925	1.31562e-06
5.6	0.126167	1.15439e-06
5.625	0.120461	1.01224e-06
5.65	0.12303	8.87006e-07
5.675	0.124819	7.76751e-07
5.7	0.126936	6.79749e-07
5.725	0.128365	5.94466e-07
5.75	0.125186	5.19538e-07
5.775	0.126913	4.53754e-07
5.8	0.12711	3.96037e-07
5.825	0.120112	3.45432e-07
5.85	0.120076	3.01094e-07
5.875	0.116044	2.62274e-07
5.9	0.115644	2.28308e-07
5.925	0.114342	1.98609e-07
5.95	0.118933	1.7266e-07
5.975	0.112036	1.50002e-07
6	0.1136	1.30231e-07
6.025	0.11436	1.12992e-07
6.05	0.110008	9.79696e-08
6.075	0.105347	8.48888e-08
6.1	0.10486	7.35061e-08
6.125	0.105689	6.36078e-08
6.15	0.105339	5.50061e-08
6.175	0.107884	4.75364e-08
6.2	0.107126	4.1054e-08
6.225	0.11169	3.54323e-08
6.25	0.111572	3.05604e-08
6.275	0.108708	2.6341e-08
6.3	0.111091	2.26892e-08
6.325	0.112148	1.95309e-08
6.35	0.109608	1.68012e-08
6.375	0.114986	1.44435e-08
6.4	0.111909	1.24086e-08
6.425	0.109347	1.06533e-08
6.45	0.104424	9.14037e-09
6.475	0.105054	7.83715e-09
6.5	0.106086	6.71534e-09
6.525	0.101363	5.75035e-09
6.55	0.100019	4.9208e-09
6.575	0.0951957	4.20817e-09
6.6	0.0914613	3.59639e-09
6.625	0.0891472	3.07154e-09
6.65	0.0879412	2.62157e-09
6.675	0.0870187	2.23606e-09
6.7	0.0882559	1.906e-09
6.725	0.0859728	1.62359e-09
6.75	0.0847553	1.38213e-09
6.775	0.0872958	1.17581e-09
6.8	0.0822845	9.99636e-10
6.825	0.0803849	8.49305e-10
6.85	0.077148	7.21111e-10
6.875	0.0754567	6.11868e-10
6.9	0.0748911	5.18837e-10
6.925	0.0747691	4.39664e-10
6.95	0.0696103	3.7233e-10
6.975	0.068508	3.15103e-10
7	0.0648336	2.66498e-10
7.025	0.0623859	2.25244e-10
7.05	0.0636501	1.90252e-10
7.075	0.0637983	1.60592e-10
7.1	0.0636814	1.35468e-10
7.125	0.0671257	1.142e-10
7.15	0.0646258	9.62088e-11
7.175	0.0665078	8.09992e-11
7.2	0.0603154	6.81498e-11
7.225	0.0566135	5.73016e-11
7.25	0.0542697	4.81489e-11
7.275	0.0498689	4.0432e-11
7.3	0.0502585	3.39298e-11
7.325	0.0492533	2.84549e-11
7.35	0.0468246	2.38479e-11
7.375	0.0441235	1.99739e-11
7.4	0.0391969	1.67183e-11
7.425	0.038649	1.39844e-11
7.45	0.0406915	1.16899e-11
7.475	0.0384926	9.76556e-12
7.5	0.0406539	8.15272e-12
7.525	0.0411219	6.80185e-12
7.55	0.0426814	5.67115e-12
7.575	0.0449062	4.72534e-12
7.6	0.0463557	3.93473e-12
7.625	0.0449461	3.27428e-12
7.65	0.0451397	2.72293e-12
7.675	0.0418066	2.26295e-12
7.7	0.0438284	1.87946e-12
7.725	0.0449936	1.55996e-12
7.75	0.0403868	1.29393e-12
7.775	0.0405953	1.07257e-12
7.8	0.0386926	8.88513e-13
7.825	0.0409066	7.35563e-13
7.85	0.0400457	6.0855e-13
7.875	0.0365885	5.03143e-13
7.9	0.0349801	4.15726e-13
7.925	0.0340575	3.43276e-13
7.95	0.0327921	2.83269e-13
7.975	0.0289704	2.336e-13
8	0.0331504	1.92517e-13
8.025	0.0356488	1.58557e-13
8.05	0.0322167	1.30503e-13
8.075	0.0299844	1.07344e-13
8.1	0.0326181	8.82373e-14
8.125	0.034309	7.2485e-14
8.15	0.0329644	5.95066e-14
8.175	0.0320073	4.88205e-14
8.2	0.0344786	4.00276e-14
8.225	0.0327522	3.27973e-14
8.25	0.0365538	2.68557e-14
8.275	0.0330922	2.19763e-14
8.3	0.0346672	1.7972e-14
8.325	0.0343351	1.46878e-14
8.35	0.0361145	1.1996e-14
8.375	0.0387045	9.79127e-15
8.4	0.0400991	7.9866e-15
8.425	0.0378131	6.51037e-15
8.45	0.0415691	5.30359e-15
8.475	0.0421893	4.31773e-15
8.5	0.0410595	3.51287e-15
8.525	0.0382747	2.85621e-15
8.55	0.0393875	2.3208e-15
8.575	0.0410217	1.88455e-15
8.6	0.0383094	1.52932e-15
8.625	0.0371771	1.24026e-15
8.65	0.0360945	1.00518e-15
8.675	0.0340182	8.14142e-16
8.7	0.0304713	6.58986e-16
8.725	0.028335	5.33057e-16
8.75	0.0263719	4.30916e-16
8.775	0.0268568	3.48124e-16
8.8	0.028757	2.81058e-16
8.825	0.028853	2.26767e-16
8.85	0.025687	1.82846e-16
8.875	0.026174	1.47337e-16
8.9	0.0217858	1.18648e-16
8.925	0.0243273	9.54838e-17
8.95	0.0267572	7.6793e-17
8.975	0.0297024	6.17214e-17
9	0.028814	4.95759e-17
9.025	0.0265009	3.9795e-17
9.05	0.0270032	3.19233e-17
9.075	0.0295106	2.55923e-17
9.1	0.0257217	2.05037e-17
9.125	0.0244906	1.64164e-17
9.15	0.0249882	1.31354e-17
9.175	0.0262935	1.05035e-17
9.2	0.0266573	8.39355e-18
9.225	0.0264332	6.70316e-18
9.25	0.0229391	5.34977e-18
9.275	0.0216451	4.26691e-18
9.3	0.0219871	3.40105e-18
9.325	0.0230863	2.70917e-18
9.35	0.020252	2.15666e-18
9.375	0.0207418	1.71573e-18
9.4	0.0218492	1.36407e-18
9.425	0.0220426	1.0838e-18
9.45	0.0182856	8.60567e-19
9.475	0.0158121	6.82876e-19
9.5	0.0170702	5.41528e-19
9.525	0.0143264	4.29164e-19
9.55	0.0150347	3.39898e-19
9.575	0.0157499	2.69027e-19
9.6	0.0139132	2.12797e-19
9.625	0.0158344	1.68212e-19
9.65	0.0151088	1.32884e-19
9.675	0.0156745	1.04909e-19
9.7	0.018123	8.27698e-20
9.725	0.0162472	6.52613e-20
9.75	0.017733	5.14236e-20
